date,PM2.5,PM10,SO2,NO2,O3,CO
20201008,94.0,170.0,19.0,84.0,5.0,2.1
20201008,97.0,190.0,26.0,89.0,7.0,3.4
20201008,113.0,206.0,37.0,97.0,9.0,5.4
20201008,108.0,194.0,43.0,110.0,13.0,5.7
20201008,123.0,173.0,47.0,100.0,41.0,3.7
20201008,116.0,169.0,42.0,102.0,68.0,2.6
20201008,121.0,149.0,35.0,78.0,107.0,1.6
20201008,108.0,146.0,31.0,63.0,129.0,1.4
20201008,97.0,151.0,34.0,55.0,158.0,1.5
20201008,94.0,157.0,33.0,52.0,170.0,1.4
20201008,96.0,152.0,30.0,54.0,172.0,1.2
20201008,85.0,128.0,30.0,49.0,162.0,0.9
20201008,84.0,135.0,27.0,50.0,149.0,1.1
20201008,91.0,121.0,18.0,50.0,123.0,1.2
20201008,72.0,114.0,13.0,49.0,105.0,1.0
20201008,71.0,96.0,12.0,55.0,86.0,1.0
20201008,75.0,86.0,15.0,52.0,92.0,0.8
20201008,53.0,86.0,17.0,58.0,83.0,0.9
20201009,58.0,100.0,16.0,54.0,79.0,0.8
20201009,62.0,78.0,15.0,48.0,74.0,0.8
20201009,55.0,110.0,14.0,61.0,52.0,0.8
20201009,56.0,89.0,12.0,57.0,40.0,0.7
20201009,54.0,69.0,9.0,50.0,42.0,0.6
20201009,49.0,59.0,8.0,43.0,48.0,0.6
20201009,43.0,78.0,7.0,50.0,30.0,0.6
20201009,55.0,82.0,6.0,71.0,9.0,1.0
20201009,54.0,110.0,10.0,86.0,6.0,1.3
20201009,77.0,98.0,18.0,89.0,25.0,1.4
20201009,78.0,126.0,29.0,69.0,72.0,1.2
20201009,91.0,220.0,28.0,62.0,104.0,1.1
20201009,66.0,133.0,27.0,49.0,125.0,1.0
20201009,64.0,109.0,24.0,30.0,161.0,0.9
20201009,70.0,82.0,16.0,27.0,156.0,0.7
20201009,95.0,130.0,16.0,48.0,133.0,0.8
20201009,84.0,137.0,16.0,44.0,142.0,0.8
20201009,63.0,137.0,15.0,53.0,132.0,0.8
20201009,66.0,128.0,16.0,73.0,114.0,1.1
20201009,86.0,145.0,14.0,85.0,87.0,1.3
20201009,135.0,177.0,19.0,80.0,93.0,1.5
20201009,104.0,158.0,19.0,53.0,120.0,1.1
20201009,127.0,165.0,18.0,51.0,93.0,1.3
20201009,113.0,162.0,17.0,49.0,86.0,1.4
20201010,121.0,160.0,15.0,49.0,79.0,1.2
20201010,121.0,167.0,13.0,50.0,67.0,1.1
20201010,114.0,162.0,9.0,51.0,46.0,1.1
20201010,130.0,152.0,7.0,48.0,34.0,1.1
20201010,121.0,174.0,8.0,77.0,10.0,1.5
20201010,137.0,179.0,11.0,92.0,5.0,1.9
20201010,137.0,197.0,11.0,88.0,5.0,1.9
20201010,153.0,204.0,11.0,87.0,6.0,2.3
20201010,149.0,232.0,15.0,96.0,7.0,2.6
20201010,150.0,233.0,18.0,98.0,22.0,1.9
20201010,143.0,216.0,17.0,87.0,51.0,1.3
20201010,108.0,,14.0,66.0,94.0,0.9
20201010,74.0,145.0,12.0,45.0,127.0,0.7
20201010,73.0,131.0,13.0,39.0,145.0,0.8
20201010,58.0,90.0,12.0,29.0,163.0,0.7
20201010,55.0,97.0,11.0,28.0,166.0,0.6
20201010,60.0,96.0,11.0,42.0,156.0,0.7
20201010,78.0,135.0,15.0,67.0,144.0,0.9
20201010,85.0,125.0,16.0,54.0,142.0,0.7
20201010,82.0,146.0,14.0,65.0,107.0,0.7
20201010,85.0,136.0,14.0,63.0,95.0,0.8
20201010,102.0,159.0,14.0,68.0,72.0,0.9
20201010,125.0,183.0,18.0,60.0,84.0,1.0
20201010,123.0,174.0,21.0,60.0,73.0,1.0
20201011,112.0,177.0,22.0,75.0,46.0,1.2
20201011,120.0,160.0,16.0,74.0,43.0,1.1
20201011,119.0,169.0,12.0,90.0,23.0,1.0
20201011,107.0,170.0,11.0,101.0,14.0,0.9
20201011,107.0,162.0,11.0,93.0,18.0,0.8
20201011,117.0,175.0,13.0,60.0,39.0,0.9
20201011,123.0,170.0,16.0,83.0,15.0,1.3
20201011,,,,,,
20201011,119.0,219.0,16.0,88.0,8.0,1.2
20201011,137.0,194.0,15.0,82.0,16.0,1.0
20201011,140.0,193.0,15.0,66.0,40.0,1.0
20201011,138.0,212.0,16.0,67.0,48.0,1.1
20201011,57.0,107.0,13.0,40.0,84.0,1.1
20201011,52.0,48.0,8.0,24.0,86.0,0.7
20201011,31.0,37.0,6.0,16.0,86.0,0.3
20201011,24.0,30.0,5.0,19.0,77.0,0.3
20201011,15.0,25.0,5.0,22.0,71.0,0.3
20201011,11.0,26.0,5.0,27.0,62.0,0.3
20201011,14.0,32.0,7.0,46.0,38.0,0.4
20201011,9.0,34.0,7.0,45.0,40.0,0.4
20201011,18.0,32.0,6.0,40.0,41.0,0.4
20201011,15.0,26.0,10.0,38.0,40.0,0.4
20201011,21.0,25.0,10.0,49.0,27.0,0.4
20201011,22.0,39.0,14.0,74.0,5.0,0.7
20201012,23.0,45.0,19.0,72.0,5.0,0.9
20201012,24.0,49.0,16.0,68.0,5.0,0.8
20201012,24.0,45.0,13.0,56.0,16.0,0.6
20201012,15.0,30.0,8.0,34.0,34.0,0.4
20201012,14.0,32.0,6.0,45.0,23.0,0.4
20201012,13.0,26.0,8.0,44.0,23.0,0.5
20201012,17.0,26.0,8.0,58.0,9.0,0.6
20201012,21.0,42.0,12.0,62.0,5.0,0.9
20201012,26.0,51.0,12.0,57.0,10.0,1.1
20201012,17.0,50.0,15.0,43.0,26.0,1.3
20201012,15.0,42.0,14.0,46.0,25.0,1.2
20201012,16.0,32.0,9.0,38.0,38.0,0.6
20201012,19.0,28.0,8.0,23.0,54.0,0.5
20201012,12.0,22.0,6.0,16.0,64.0,0.4
20201012,8.0,24.0,5.0,17.0,64.0,0.3
20201012,10.0,23.0,5.0,15.0,68.0,0.3
20201012,9.0,16.0,5.0,17.0,67.0,0.3
20201012,13.0,18.0,5.0,20.0,67.0,0.3
20201012,9.0,26.0,5.0,43.0,46.0,0.3
20201012,20.0,33.0,6.0,64.0,27.0,0.4
20201012,26.0,40.0,5.0,77.0,12.0,0.5
20201012,28.0,46.0,6.0,81.0,5.0,0.8
20201012,25.0,49.0,9.0,82.0,5.0,0.9
20201012,28.0,56.0,12.0,88.0,4.0,0.8
20201013,25.0,54.0,14.0,90.0,4.0,1.2
20201013,27.0,53.0,14.0,87.0,4.0,1.1
20201013,29.0,51.0,15.0,85.0,4.0,1.1
20201013,33.0,41.0,15.0,83.0,4.0,1.2
20201013,28.0,49.0,15.0,80.0,4.0,1.5
20201013,28.0,51.0,14.0,78.0,4.0,1.2
20201013,27.0,49.0,12.0,77.0,4.0,1.2
20201013,27.0,59.0,11.0,78.0,5.0,1.1
20201013,32.0,61.0,12.0,80.0,8.0,1.0
20201013,45.0,89.0,16.0,73.0,15.0,0.7
20201013,35.0,65.0,13.0,53.0,35.0,0.6
20201013,27.0,70.0,12.0,49.0,46.0,0.5
20201013,25.0,65.0,11.0,45.0,53.0,0.5
20201013,28.0,64.0,10.0,50.0,54.0,0.5
20201013,27.0,63.0,10.0,48.0,60.0,0.5
20201013,26.0,64.0,9.0,42.0,61.0,0.4
20201013,15.0,43.0,5.0,20.0,76.0,0.3
20201013,9.0,30.0,4.0,20.0,72.0,0.3
20201013,17.0,45.0,5.0,55.0,35.0,0.4
20201013,27.0,46.0,6.0,61.0,33.0,0.6
20201013,19.0,42.0,5.0,32.0,56.0,0.5
20201013,29.0,40.0,8.0,33.0,49.0,0.5
20201013,30.0,103.0,45.0,55.0,26.0,1.4
20201013,22.0,67.0,23.0,34.0,36.0,1.2
20201014,18.0,59.0,16.0,31.0,34.0,1.4
20201014,18.0,60.0,12.0,25.0,38.0,1.2
20201014,23.0,61.0,27.0,39.0,22.0,1.3
20201014,14.0,59.0,55.0,49.0,14.0,1.5
20201014,23.0,54.0,46.0,42.0,19.0,1.5
20201014,24.0,43.0,36.0,38.0,21.0,1.3
20201014,25.0,41.0,38.0,51.0,10.0,1.9
20201014,,,,,,
20201014,19.0,46.0,23.0,52.0,12.0,1.1
20201014,25.0,47.0,25.0,46.0,20.0,1.2
20201014,22.0,51.0,43.0,37.0,26.0,2.1
20201014,17.0,35.0,36.0,32.0,36.0,1.9
20201014,12.0,26.0,15.0,22.0,46.0,0.8
20201014,8.0,27.0,9.0,18.0,47.0,0.5
20201014,8.0,26.0,,15.0,60.0,0.5
20201014,6.0,27.0,,,55.0,0.5
20201014,17.0,73.0,13.0,24.0,38.0,0.4
20201014,,,12.0,21.0,50.0,
20201014,,,11.0,24.0,49.0,0.4
20201014,22.0,52.0,8.0,43.0,24.0,0.6
20201014,25.0,56.0,9.0,58.0,14.0,0.8
20201014,29.0,49.0,9.0,60.0,11.0,0.8
20201014,28.0,51.0,8.0,62.0,11.0,0.6
20201014,30.0,52.0,8.0,62.0,15.0,0.7
20201015,28.0,52.0,10.0,69.0,10.0,0.7
20201015,27.0,45.0,9.0,65.0,12.0,0.5
20201015,34.0,51.0,7.0,54.0,19.0,0.6
20201015,41.0,60.0,6.0,52.0,16.0,0.6
20201015,44.0,60.0,6.0,48.0,15.0,0.6
20201015,50.0,60.0,6.0,49.0,10.0,0.6
20201015,42.0,64.0,6.0,52.0,6.0,0.6
20201015,52.0,74.0,8.0,55.0,5.0,0.7
20201015,57.0,93.0,9.0,54.0,7.0,0.8
20201015,59.0,97.0,9.0,50.0,15.0,0.7
20201015,72.0,86.0,8.0,41.0,32.0,0.7
20201015,91.0,99.0,8.0,35.0,49.0,0.7
20201015,58.0,96.0,6.0,30.0,62.0,0.7
20201015,71.0,97.0,6.0,31.0,70.0,0.8
20201015,64.0,94.0,7.0,30.0,86.0,0.8
20201015,72.0,84.0,7.0,34.0,91.0,0.8
20201015,53.0,80.0,8.0,47.0,78.0,0.9
20201015,57.0,77.0,8.0,51.0,73.0,1.0
20201015,83.0,103.0,8.0,68.0,48.0,1.3
20201015,73.0,113.0,7.0,85.0,21.0,1.5
20201015,91.0,108.0,7.0,92.0,8.0,1.6
20201015,89.0,125.0,7.0,91.0,6.0,1.5
20201015,65.0,121.0,8.0,79.0,8.0,1.4
20201015,86.0,122.0,8.0,80.0,5.0,1.8
20201016,95.0,144.0,8.0,81.0,5.0,1.4
20201016,114.0,129.0,7.0,76.0,5.0,1.3
20201016,110.0,161.0,8.0,73.0,6.0,1.3
20201016,113.0,174.0,13.0,70.0,5.0,1.4
20201016,123.0,197.0,15.0,63.0,3.0,1.4
20201016,123.0,189.0,14.0,60.0,3.0,1.5
20201016,143.0,187.0,12.0,54.0,4.0,1.7
20201016,137.0,178.0,10.0,53.0,5.0,1.5
20201016,93.0,168.0,12.0,56.0,7.0,1.5
20201016,114.0,162.0,15.0,59.0,11.0,1.3
20201016,38.0,69.0,13.0,48.0,32.0,0.8
20201016,23.0,46.0,7.0,23.0,59.0,0.5
20201016,19.0,36.0,9.0,23.0,62.0,0.5
20201016,13.0,25.0,10.0,19.0,65.0,0.5
20201016,8.0,23.0,9.0,17.0,70.0,0.5
20201016,5.0,18.0,9.0,14.0,76.0,0.4
20201016,4.0,20.0,7.0,14.0,77.0,0.3
20201016,12.0,18.0,8.0,20.0,74.0,0.3
20201016,16.0,35.0,6.0,50.0,34.0,0.5
20201016,17.0,49.0,5.0,74.0,8.0,0.6
20201016,22.0,53.0,10.0,72.0,11.0,0.5
20201016,41.0,89.0,8.0,73.0,8.0,0.6
20201016,42.0,55.0,7.0,71.0,6.0,0.7
20201016,34.0,47.0,11.0,71.0,5.0,0.6
20201017,21.0,41.0,6.0,67.0,9.0,0.5
20201017,25.0,32.0,6.0,56.0,15.0,0.4
20201017,29.0,37.0,9.0,71.0,5.0,0.5
20201017,22.0,35.0,8.0,70.0,4.0,0.6
20201017,22.0,49.0,9.0,73.0,5.0,0.5
20201017,30.0,49.0,11.0,75.0,4.0,0.5
20201017,29.0,50.0,9.0,72.0,5.0,0.6
20201017,28.0,55.0,10.0,71.0,5.0,0.7
20201017,30.0,62.0,15.0,70.0,11.0,0.7
20201017,38.0,64.0,21.0,66.0,16.0,0.7
20201017,38.0,99.0,21.0,63.0,21.0,0.6
20201017,30.0,54.0,11.0,46.0,40.0,0.5
20201017,23.0,45.0,7.0,31.0,58.0,0.4
20201017,15.0,35.0,6.0,27.0,70.0,0.4
20201017,21.0,33.0,6.0,22.0,80.0,0.4
20201017,18.0,35.0,6.0,19.0,86.0,0.4
20201017,11.0,33.0,6.0,19.0,89.0,0.4
20201017,16.0,31.0,6.0,31.0,77.0,0.4
20201017,28.0,44.0,6.0,64.0,57.0,0.5
20201017,35.0,72.0,6.0,76.0,39.0,0.6
20201017,39.0,63.0,8.0,57.0,42.0,0.5
20201017,35.0,61.0,8.0,65.0,28.0,0.6
20201017,42.0,59.0,16.0,66.0,23.0,0.6
20201017,40.0,59.0,18.0,80.0,14.0,0.6
20201018,36.0,57.0,15.0,90.0,6.0,0.6
20201018,35.0,63.0,15.0,88.0,5.0,0.7
20201018,36.0,67.0,15.0,84.0,5.0,0.7
20201018,41.0,68.0,15.0,82.0,5.0,0.7
20201018,37.0,63.0,15.0,80.0,5.0,0.7
20201018,38.0,65.0,12.0,75.0,5.0,0.8
20201018,34.0,100.0,12.0,74.0,5.0,1.0
20201018,,,,,,
20201018,47.0,164.0,31.0,82.0,7.0,2.0
20201018,54.0,147.0,36.0,91.0,8.0,1.9
20201018,80.0,162.0,26.0,91.0,21.0,1.4
20201018,98.0,150.0,33.0,90.0,44.0,1.6
20201018,123.0,162.0,48.0,78.0,75.0,2.6
20201018,105.0,149.0,34.0,64.0,92.0,2.1
20201018,97.0,147.0,25.0,49.0,119.0,1.6
20201018,93.0,141.0,23.0,50.0,134.0,1.7
20201018,132.0,161.0,28.0,58.0,139.0,2.0
20201018,126.0,188.0,28.0,57.0,131.0,2.0
20201018,132.0,186.0,31.0,59.0,116.0,2.2
20201018,136.0,190.0,20.0,55.0,101.0,1.4
20201018,136.0,187.0,16.0,58.0,83.0,1.3
20201018,127.0,180.0,13.0,73.0,56.0,1.4
20201018,128.0,184.0,13.0,92.0,26.0,1.8
20201018,144.0,201.0,15.0,104.0,8.0,1.8
20201019,142.0,191.0,13.0,96.0,8.0,1.7
20201019,132.0,201.0,10.0,94.0,6.0,1.9
20201019,112.0,179.0,13.0,89.0,5.0,2.0
20201019,107.0,181.0,18.0,86.0,5.0,2.4
20201019,110.0,165.0,16.0,78.0,6.0,3.0
20201019,118.0,176.0,16.0,74.0,5.0,3.6
20201019,101.0,177.0,16.0,68.0,5.0,3.7
20201019,87.0,170.0,14.0,60.0,6.0,4.1
20201019,100.0,202.0,18.0,64.0,7.0,4.3
20201019,121.0,228.0,26.0,87.0,8.0,4.9
20201019,160.0,251.0,36.0,110.0,16.0,5.2
20201019,157.0,234.0,39.0,106.0,41.0,4.3
20201019,158.0,239.0,31.0,102.0,68.0,3.1
20201019,128.0,199.0,22.0,68.0,123.0,1.8
20201019,118.0,185.0,19.0,50.0,160.0,1.3
20201019,117.0,147.0,15.0,41.0,172.0,1.0
20201019,80.0,124.0,13.0,35.0,166.0,0.9
20201019,90.0,149.0,12.0,52.0,145.0,0.9
20201019,131.0,189.0,12.0,97.0,84.0,1.1
20201019,155.0,224.0,14.0,154.0,24.0,1.4
20201019,137.0,230.0,15.0,163.0,9.0,1.8
20201019,145.0,201.0,13.0,147.0,13.0,1.8
20201019,137.0,216.0,12.0,146.0,7.0,1.8
20201019,114.0,185.0,12.0,136.0,7.0,1.4
20201020,113.0,138.0,9.0,85.0,40.0,1.0
20201020,101.0,143.0,13.0,75.0,38.0,1.7
20201020,83.0,130.0,16.0,88.0,39.0,1.6
20201020,89.0,124.0,15.0,98.0,32.0,1.7
20201020,83.0,123.0,14.0,96.0,29.0,1.4
20201020,91.0,119.0,14.0,86.0,37.0,1.1
20201020,102.0,132.0,15.0,84.0,40.0,1.1
20201020,87.0,124.0,14.0,89.0,35.0,1.4
20201020,103.0,148.0,16.0,104.0,24.0,1.9
20201020,101.0,138.0,15.0,99.0,42.0,1.5
20201020,89.0,132.0,15.0,73.0,78.0,1.1
20201020,89.0,118.0,13.0,64.0,94.0,1.0
20201020,94.0,117.0,12.0,54.0,112.0,0.9
20201020,86.0,101.0,10.0,47.0,124.0,0.8
20201020,83.0,118.0,11.0,46.0,132.0,0.8
20201020,87.0,143.0,14.0,49.0,133.0,0.8
20201020,88.0,118.0,13.0,45.0,136.0,0.8
20201020,96.0,129.0,10.0,49.0,126.0,1.0
20201020,77.0,130.0,11.0,44.0,139.0,0.9
20201020,105.0,149.0,14.0,64.0,111.0,1.1
20201020,123.0,171.0,23.0,58.0,124.0,1.6
20201020,117.0,165.0,22.0,52.0,120.0,1.4
20201020,97.0,143.0,15.0,47.0,111.0,1.0
20201020,76.0,124.0,15.0,45.0,105.0,0.7
20201021,87.0,112.0,12.0,48.0,95.0,0.7
20201021,104.0,134.0,14.0,46.0,93.0,0.8
20201021,84.0,139.0,13.0,47.0,90.0,0.8
20201021,101.0,149.0,13.0,47.0,83.0,1.0
20201021,102.0,128.0,11.0,48.0,71.0,1.0
20201021,112.0,156.0,12.0,58.0,43.0,1.0
20201021,113.0,186.0,9.0,80.0,11.0,0.9
20201021,,,,,,
20201021,42.0,218.0,5.0,34.0,36.0,0.4
20201021,38.0,202.0,5.0,31.0,38.0,0.4
20201021,35.0,173.0,6.0,25.0,45.0,0.4
20201021,29.0,134.0,4.0,19.0,59.0,0.3
20201021,28.0,144.0,,17.0,60.0,0.3
20201021,33.0,132.0,,32.0,66.0,0.3
20201021,22.0,135.0,,14.0,70.0,0.3
20201021,21.0,71.0,9.0,,72.0,0.3
20201021,17.0,80.0,5.0,,72.0,0.3
20201021,25.0,86.0,5.0,,,0.3
20201021,26.0,82.0,5.0,30.0,,0.4
20201021,31.0,98.0,5.0,61.0,14.0,
20201021,37.0,102.0,8.0,68.0,6.0,
20201021,43.0,89.0,9.0,67.0,6.0,1.5
20201021,35.0,94.0,10.0,62.0,6.0,1.5
20201022,36.0,111.0,10.0,59.0,6.0,1.6
20201022,44.0,119.0,13.0,60.0,6.0,1.6
20201022,48.0,113.0,14.0,60.0,6.0,1.2
20201022,42.0,108.0,13.0,57.0,5.0,1.2
20201022,48.0,111.0,15.0,58.0,6.0,1.4
20201022,49.0,132.0,18.0,64.0,5.0,1.4
20201022,45.0,123.0,17.0,62.0,5.0,1.3
20201022,42.0,85.0,24.0,63.0,6.0,1.4
20201022,45.0,115.0,28.0,59.0,6.0,1.6
20201022,36.0,55.0,21.0,55.0,14.0,1.1
20201022,,,14.0,54.0,16.0,0.8
20201022,26.0,47.0,11.0,22.0,52.0,0.6
20201022,14.0,32.0,5.0,17.0,60.0,0.4
20201022,9.0,30.0,5.0,16.0,64.0,0.4
20201022,9.0,21.0,5.0,14.0,70.0,0.4
20201022,6.0,15.0,4.0,12.0,79.0,0.4
20201022,10.0,14.0,5.0,15.0,77.0,0.4
20201022,14.0,16.0,4.0,20.0,71.0,0.4
20201022,21.0,22.0,4.0,38.0,45.0,0.5
20201022,27.0,42.0,6.0,74.0,8.0,0.9
20201022,37.0,92.0,10.0,79.0,7.0,1.5
20201022,44.0,88.0,10.0,76.0,7.0,1.5
20201022,51.0,113.0,12.0,69.0,7.0,2.1
20201022,56.0,82.0,11.0,70.0,6.0,1.9
20201023,48.0,104.0,14.0,72.0,6.0,1.4
20201023,41.0,30.0,8.0,66.0,8.0,0.6
20201023,34.0,40.0,9.0,63.0,7.0,0.7
20201023,25.0,45.0,15.0,66.0,4.0,0.9
20201023,17.0,44.0,13.0,61.0,5.0,0.9
20201023,25.0,37.0,14.0,55.0,11.0,0.6
20201023,,,,,,
20201023,,,,,,
20201023,26.0,47.0,24.0,59.0,9.0,0.7
20201023,20.0,48.0,23.0,57.0,13.0,0.7
20201023,18.0,40.0,13.0,42.0,30.0,0.5
20201023,13.0,23.0,5.0,20.0,59.0,0.4
20201023,12.0,18.0,6.0,15.0,67.0,0.4
20201023,12.0,15.0,5.0,13.0,71.0,0.3
20201023,8.0,17.0,4.0,13.0,73.0,0.3
20201023,8.0,18.0,4.0,13.0,74.0,0.3
20201023,6.0,17.0,4.0,16.0,72.0,0.4
20201023,14.0,19.0,4.0,21.0,67.0,0.4
20201023,16.0,36.0,5.0,62.0,20.0,0.7
20201023,20.0,44.0,5.0,80.0,5.0,0.9
20201023,24.0,45.0,5.0,79.0,6.0,0.7
20201023,20.0,33.0,5.0,78.0,7.0,0.6
20201023,20.0,42.0,12.0,82.0,4.0,0.8
20201023,21.0,47.0,20.0,81.0,4.0,0.6
20201024,23.0,48.0,14.0,76.0,5.0,0.7
20201024,25.0,47.0,10.0,74.0,5.0,0.7
20201024,32.0,48.0,8.0,74.0,5.0,0.6
20201024,35.0,54.0,8.0,71.0,5.0,0.6
20201024,34.0,55.0,8.0,71.0,5.0,0.6
20201024,24.0,54.0,8.0,71.0,5.0,0.6
20201024,29.0,61.0,8.0,70.0,5.0,0.7
20201024,35.0,61.0,8.0,69.0,6.0,0.7
20201024,39.0,82.0,12.0,69.0,8.0,0.8
20201024,43.0,92.0,18.0,68.0,11.0,0.8
20201024,42.0,76.0,19.0,66.0,19.0,0.7
20201024,41.0,81.0,12.0,62.0,27.0,0.6
20201024,34.0,63.0,8.0,51.0,41.0,0.5
20201024,30.0,54.0,6.0,36.0,57.0,0.4
20201024,23.0,37.0,5.0,26.0,70.0,0.4
20201024,13.0,29.0,5.0,26.0,80.0,0.4
20201024,,,,,,
20201024,,,20.0,,67.0,0.4
20201024,45.0,76.0,9.0,,20.0,0.8
20201024,45.0,81.0,12.0,,12.0,0.9
20201024,54.0,117.0,21.0,93.0,17.0,1.0
20201024,56.0,105.0,18.0,103.0,13.0,1.0
20201024,61.0,90.0,22.0,105.0,11.0,0.9
20201024,59.0,109.0,30.0,112.0,5.0,0.9
20201025,46.0,103.0,33.0,110.0,5.0,1.0
20201025,53.0,114.0,44.0,105.0,5.0,0.9
20201025,49.0,95.0,28.0,101.0,5.0,0.8
20201025,51.0,98.0,28.0,102.0,5.0,0.8
20201025,55.0,107.0,31.0,96.0,5.0,0.8
20201025,59.0,109.0,20.0,91.0,5.0,0.8
20201025,64.0,100.0,18.0,94.0,5.0,0.9
20201025,,,,,,
20201025,65.0,121.0,18.0,94.0,9.0,1.2
20201025,64.0,128.0,26.0,90.0,20.0,0.9
20201025,79.0,132.0,27.0,84.0,31.0,0.9
20201025,56.0,120.0,20.0,69.0,51.0,0.8
20201025,57.0,114.0,19.0,53.0,77.0,0.8
20201025,60.0,127.0,18.0,52.0,87.0,0.9
20201025,73.0,117.0,16.0,47.0,99.0,0.8
20201025,71.0,121.0,16.0,46.0,106.0,0.7
20201025,89.0,143.0,16.0,51.0,100.0,0.8
20201025,94.0,142.0,16.0,61.0,88.0,0.8
20201025,83.0,143.0,13.0,98.0,34.0,1.1
20201025,82.0,144.0,16.0,119.0,10.0,1.2
20201025,76.0,155.0,14.0,121.0,6.0,1.5
20201025,88.0,153.0,14.0,117.0,6.0,1.7
20201025,87.0,141.0,13.0,114.0,6.0,1.5
20201025,75.0,147.0,11.0,112.0,6.0,1.8
20201026,83.0,130.0,10.0,103.0,6.0,1.9
20201026,71.0,142.0,10.0,96.0,6.0,2.1
20201026,99.0,147.0,14.0,95.0,6.0,1.9
20201026,73.0,153.0,15.0,92.0,5.0,1.8
20201026,96.0,128.0,13.0,87.0,6.0,1.8
20201026,105.0,159.0,15.0,89.0,5.0,1.9
20201026,93.0,147.0,12.0,79.0,9.0,2.0
20201026,111.0,171.0,13.0,71.0,6.0,2.4
20201026,104.0,185.0,15.0,78.0,7.0,2.9
20201026,121.0,200.0,23.0,94.0,7.0,2.5
20201026,132.0,195.0,32.0,102.0,14.0,2.0
20201026,97.0,200.0,29.0,101.0,38.0,1.5
20201026,106.0,202.0,22.0,77.0,78.0,1.2
20201026,95.0,217.0,23.0,67.0,110.0,1.3
20201026,112.0,203.0,24.0,61.0,128.0,1.2
20201026,142.0,217.0,20.0,58.0,138.0,1.1
20201026,109.0,198.0,18.0,57.0,134.0,1.1
20201026,112.0,210.0,17.0,77.0,99.0,1.1
20201026,114.0,230.0,15.0,130.0,29.0,1.5
20201026,166.0,274.0,18.0,158.0,7.0,1.7
20201026,158.0,265.0,14.0,152.0,7.0,2.0
20201026,173.0,287.0,17.0,153.0,7.0,2.3
20201026,153.0,230.0,17.0,141.0,6.0,1.7
20201026,157.0,267.0,16.0,136.0,6.0,1.8
20201027,126.0,202.0,18.0,98.0,22.0,1.5
20201027,142.0,241.0,18.0,104.0,8.0,1.5
20201027,44.0,78.0,9.0,56.0,32.0,0.6
20201027,28.0,59.0,5.0,16.0,65.0,0.3
20201027,20.0,58.0,5.0,17.0,63.0,0.3
20201027,20.0,44.0,4.0,17.0,60.0,0.3
20201027,22.0,40.0,5.0,26.0,49.0,0.4
20201027,25.0,45.0,6.0,33.0,40.0,0.6
20201027,26.0,49.0,8.0,41.0,35.0,0.6
20201027,24.0,52.0,6.0,35.0,42.0,0.6
20201027,15.0,50.0,6.0,30.0,48.0,0.8
20201027,9.0,41.0,6.0,28.0,52.0,0.5
20201027,13.0,30.0,6.0,22.0,62.0,0.6
20201027,9.0,29.0,5.0,20.0,66.0,0.5
20201027,13.0,29.0,6.0,18.0,71.0,0.4
20201027,15.0,33.0,7.0,21.0,70.0,0.4
20201027,,,6.0,24.0,69.0,0.4
20201027,,43.0,5.0,,,0.4
20201027,26.0,52.0,,64.0,19.0,
20201027,34.0,81.0,8.0,81.0,6.0,0.8
20201027,44.0,92.0,8.0,76.0,6.0,1.0
20201027,44.0,84.0,7.0,74.0,5.0,1.0
20201027,38.0,66.0,7.0,72.0,5.0,0.9
20201027,26.0,55.0,6.0,71.0,4.0,0.7
20201028,26.0,49.0,5.0,67.0,5.0,0.6
20201028,22.0,51.0,8.0,63.0,6.0,0.6
20201028,28.0,54.0,18.0,67.0,5.0,0.6
20201028,32.0,51.0,12.0,63.0,5.0,0.8
20201028,21.0,49.0,12.0,60.0,5.0,1.1
20201028,19.0,40.0,16.0,53.0,18.0,1.1
20201028,23.0,41.0,11.0,39.0,32.0,0.8
20201028,,,,,,
20201028,40.0,132.0,16.0,66.0,8.0,1.8
20201028,30.0,82.0,14.0,67.0,14.0,1.3
20201028,34.0,123.0,16.0,69.0,11.0,1.3
20201028,19.0,60.0,16.0,61.0,21.0,1.3
20201028,12.0,39.0,,40.0,44.0,0.9
20201028,12.0,38.0,,36.0,49.0,0.7
20201028,10.0,34.0,9.0,,62.0,0.7
20201028,,,10.0,,69.0,0.5
20201028,16.0,32.0,8.0,,,0.5
20201028,13.0,33.0,10.0,34.0,,0.5
20201028,22.0,49.0,8.0,74.0,16.0,
20201028,25.0,56.0,11.0,82.0,4.0,
20201028,24.0,56.0,10.0,82.0,4.0,1.0
20201028,32.0,62.0,12.0,77.0,4.0,1.1
20201028,26.0,63.0,14.0,75.0,4.0,1.2
20201028,25.0,58.0,14.0,75.0,4.0,1.2
20201029,25.0,54.0,18.0,77.0,4.0,1.3
20201029,25.0,62.0,32.0,79.0,5.0,1.3
20201029,34.0,67.0,32.0,79.0,5.0,1.2
20201029,31.0,66.0,23.0,74.0,5.0,1.1
20201029,35.0,75.0,20.0,73.0,5.0,1.1
20201029,30.0,86.0,17.0,75.0,5.0,1.0
20201029,40.0,77.0,16.0,73.0,5.0,1.0
20201029,42.0,98.0,16.0,72.0,7.0,1.6
20201029,50.0,119.0,18.0,72.0,7.0,2.1
20201029,53.0,90.0,31.0,85.0,7.0,1.5
20201029,54.0,95.0,54.0,84.0,9.0,1.2
20201029,,,,,,
20201029,,,19.0,76.0,5.0,1.3
